geoid,lon,lat
33580,-97.9669544848487,43.6747705447852
20700,-75.3394629218277,41.0580549522286
47180,-87.4180489131081,38.6890306506953
43340,-93.6687723901872,32.4898476941434
49700,-121.517902158187,39.155288155134
41940,-121.375879312041,36.9094828535881
31540,-89.5922296266342,43.0801673463013
43420,-109.751165804413,31.8796084237902
17300,-87.562509996506,36.7468556642995
42820,-87.1064671742116,32.325969978303
14660,-94.2434048788207,46.799133379943
21340,-105.541021889051,31.5131355156883
48180,-82.3656368199516,31.1377406738436
41060,-94.4720462328274,45.5858784176553
19000,-83.1408079259729,35.2874195297597
26960,-85.0746040051579,42.9450950832775
18860,-123.897256483785,41.743135772321
36460,-78.6788351243448,42.2486061948547
28860,-92.5726391431309,40.2890543156969
39780,-122.23406016375,40.1256262601148
24820,-84.6194024040441,40.133268559309
46460,-89.1601175487967,36.4157496720825
15680,-76.6058475256649,38.3023976699741
14020,-86.6759195252744,39.2347119949135
13460,-121.228116198203,43.9150634842371
27380,-95.1651879669399,31.8369589310395
28180,-159.596348782204,22.0396253679868
47220,-75.1107555785994,39.3738423519113
29420,-113.757953149326,35.704097776122
39140,-112.553901459413,34.5998960337272
26380,-90.6655880410044,29.483791516683
10140,-123.773498144704,47.1502363332047
25180,-77.9009094355439,39.5467905160647
36340,-79.7579558386862,41.4009941828844
19460,-87.1025832173979,34.490642592953
31020,-122.681000616332,46.1932415059034
34460,-83.7489579304405,38.0520128681592
12860,-78.1937565855243,43.0009307942244
33780,-83.537454677382,41.9287097697352
36100,-82.0566567873874,29.2102021018285
42940,-83.5241817758381,35.7846336607786
46340,-95.2691735656723,32.3750399033628
44300,-77.8199551443609,40.9193114883314
35860,-85.6280518430619,38.9969194304516
35580,-94.7276012905903,44.2421378661399
37940,-86.0450406730818,40.7694581349836
47820,-76.8597783035709,35.49400243121
46140,-96.1662715613966,36.2504233816472
17860,-92.309675639119,38.9906163552714
49340,-71.9274065371717,42.2228079574809
14780,-96.4034447360842,30.2145252420745
40460,-79.7478243202607,35.005935784666
27220,-110.649227203745,43.9178945051035
25200,-114.199287969846,43.3237357357888
24340,-85.4883007801355,42.9992770216484
24980,-89.8020037938054,33.7699025101811
34060,-79.804502016949,39.5273362465346
18100,-97.5211403120744,41.5712974838059
33340,-88.1722831867334,43.1765705832788
15900,-90.2074731092595,40.4727638395448
30300,-116.943745113535,46.2691211116125
39820,-122.040500867643,40.7637125544435
35900,-81.163395311601,36.2062758700395
27620,-92.0917036462143,38.639797162
13820,-86.8138753189583,33.4638191644927
10740,-106.471546697685,35.1222856918241
46100,-86.1160171302737,35.2980308289837
33860,-86.4032445651201,32.3606174098961
24860,-82.4139454179799,34.6849695938653
44740,-95.1511346187624,42.7354963975423
25940,-80.8770229456375,32.4104780065181
26020,-103.412472241452,32.7921013711489
36980,-87.0694915625902,37.6996983902251
11940,-84.6174694574644,35.424751939968
13220,-81.1608983897307,37.9062251034335
21820,-146.563653336766,64.8079212282839
22580,-81.9198219274832,35.4025603082513
11060,-99.4148190747503,34.5879727384698
21700,-123.875629371607,40.6992974960449
10900,-75.4038534472445,40.7893427285101
17700,-95.7428792317208,37.1925210071754
27020,-88.0759115692102,45.9466571658011
37740,-110.811705476909,33.7997472749079
36540,-95.9991185164936,41.2900748526372
17540,-90.5319798038499,41.8980293786003
17980,-84.9087527847675,32.4414358816706
42700,-81.3410517260523,27.3433219501242
47900,-77.4742848210497,38.8334815655589
30660,-89.3675425582481,40.1245611313055
31940,-87.8308996123656,45.4666403963784
15260,-81.6365122190326,31.311793512062
10980,-83.6258066579051,45.0348630279742
41140,-94.7838822689129,39.8341668877732
45220,-84.2861720953498,30.4050164827359
36420,-97.5038928638511,35.429849817168
11640,-66.7569383289705,18.4131012437958
32100,-87.64155098119,46.4314208911694
25540,-72.5773600306643,41.7346238540526
10500,-84.1739080615289,31.5894928367633
35620,-74.0865230306911,40.9205558180967
38900,-122.478304704923,45.5983754324004
28940,-84.1374548665028,36.0447385644405
13900,-100.991263731,46.7267987000758
40340,-92.3380769223097,43.955983582756
27500,-89.0715775102318,42.6712292824643
29100,-91.3196848950583,43.7792720082759
19060,-78.8049834136137,39.5319248380718
39580,-78.4608695145665,35.757253257427
32460,-88.6512001744928,36.723103260851
33220,-84.388116667792,43.6468413757916
12900,-91.5697086705151,35.7415726244618
10180,-99.7176951174363,32.4496846972344
28900,-121.650122240662,42.6863639801982
28740,-74.2585573022929,41.8881410549526
25860,-81.4542704522938,35.8128973429987
34980,-86.7244825355961,36.0890720038723
25740,-112.296145843469,46.8128035122957
19100,-97.0252109434991,32.8181518806149
21120,-99.6819017688851,35.2687254763207
24740,-90.9474870678784,33.2837811352022
17900,-81.0424351768318,34.0917604303919
14620,-78.5690211995485,41.8077092351402
46300,-114.570843590113,42.4357473741225
42200,-120.016468897818,34.6728804609193
32820,-89.815233464052,35.0076748943585
19340,-90.4659157168734,41.3968659396411
46520,-158.105334179554,21.500785361341
24060,-107.660483715051,39.5050244543665
40760,-105.459292090263,33.7452955241692
17200,-72.1611671915092,43.7835788975511
31340,-79.2197602010475,37.3649957592251
37100,-119.083628484161,34.4565039775728
31080,-118.14964767297,34.2206117837523
33660,-88.2058085770057,30.7872071752786
40260,-77.5420219163216,36.326446304746
31660,-74.3038346714215,44.5928606991728
18700,-123.429287092826,44.4917873356694
12220,-85.3554709911377,32.6011459442443
26860,-79.0875471435584,40.6520692476667
14720,-106.116368135251,39.6341803157042
15020,-90.4540072837303,31.5323921807859
32500,-83.8240870909658,38.5951863938762
18260,-85.4664969757686,36.2779991514423
41740,-116.735293164841,33.0341370179401
31420,-83.7148997580401,32.8576899711489
36580,-75.0325964794871,42.6337539696783
16700,-80.044299787597,33.042456975767
35420,-81.4737560304078,40.4409398017805
45820,-95.8031209612326,39.043821183803
36260,-112.815898734249,41.4326399271081
38180,-100.369969937199,44.5029622507179
48980,-77.9186711285149,35.705145439316
20780,-106.695366445023,39.6278455629321
27260,-81.7920623031348,30.2367211292717
34300,-115.469296482477,43.3539566119156
37420,-100.812594915844,35.4012077230092
18460,-83.531108123037,34.6310304866249
30980,-94.8294375412227,32.3716555529877
41420,-122.903400683383,44.9034007241999
31380,-90.6779099973212,40.4561954057405
18140,-82.8367930978977,39.9681240982872
18580,-97.4806104708082,27.8951372053336
18020,-85.8975941088004,39.2059569187617
15860,-105.439660249291,38.4729603496487
45340,-105.630957119224,36.5783223351172
28700,-82.4425875187521,36.6077404924355
33300,-83.0900439545036,33.1982062540379
39060,-76.215980078274,40.7058138999686
46540,-75.181386472441,43.3374163143801
10700,-86.3066394912417,34.3669560740056
48140,-89.7590883765007,44.8982960981717
20900,-96.2220961609197,29.2778811129522
23060,-85.2167614107829,41.0054072135902
14580,-111.170453173808,45.540679998064
22500,-79.808422948943,34.1520088349425
41500,-121.239203991586,36.2171593818972
26500,-77.9812069534268,40.4169532215254
30340,-70.2064722207372,44.1657901333975
36140,-74.8002030100109,39.1489976481924
27180,-88.8528787801332,35.6095368357263
24020,-73.6488154209245,43.4435506733437
10380,-66.9534705518419,18.3354007379033
10540,-122.534987723138,44.4888756052193
46380,-123.391472462561,39.4402271700364
26780,-94.2724006634993,44.8235566777966
12420,-97.6544452751866,30.2625988875473
45180,-86.2039789159157,33.1733093313181
27740,-82.334462145594,36.2537729253118
38740,-90.4065787712196,36.7164200805298
37620,-81.462789032005,39.1388515755926
45980,-85.9409330841909,31.8027271952493
43760,-119.954755152838,38.0275883969796
34420,-94.9656861063581,33.2165884013743
49020,-78.4738842453238,39.2721648461189
17500,-81.1658399039858,26.5534719631587
11140,-84.2270005101431,32.0964451436539
40140,-116.129686787969,34.5516478744769
15780,-92.7073498472964,33.5770794812743
16020,-89.7698070493674,37.3244691024874
35300,-72.9320027093569,41.4103115537891
12780,-95.9043605132696,36.7152362730423
47460,-118.248861373377,46.257030255904
23140,-86.4751455056928,40.301692393513
21660,-122.84748631637,43.9388095813968
24500,-111.347040929237,47.3079568646676
25500,-78.8757334871482,38.5106270239936
44980,-76.7093355704469,40.8520212508543
35100,-77.0905191397148,35.0980768134928
19300,-87.7225702369787,30.7274833336963
19260,-79.3976044719411,36.8110866348395
33500,-101.207718138063,48.3188496245368
14180,-90.0542036676023,35.7638301596965
30880,-81.935331445871,37.8315326172504
49420,-120.738447286055,46.4570785062445
11980,-95.8535919806342,32.2118961628772
33940,-108.269253039387,38.4022200870768
41220,-81.6699828516398,30.9305659407618
47580,-83.636380059902,32.4076084424584
48780,-103.480230164056,48.343688598152
21220,-115.533376304919,40.9217402329718
39660,-102.89991024099,44.1915007461546
36840,-95.2859474144392,38.5645306165512
49620,-76.7265279132892,39.9199623675286
18980,-86.8675776415206,34.1319435766297
25760,-90.8480578657769,34.4282417182498
15380,-78.7366734483267,42.9109121447685
15740,-81.4942542765327,40.0520365061085
24620,-82.8458179865286,36.1753442300515
46780,-84.5861159119894,40.8554073835769
22860,-93.1842126036011,31.1083098247406
30940,-84.0472357058792,36.9211900458838
25020,-66.0835319022671,18.0131687826843
43900,-81.8474598201112,34.8379128875488
11620,-97.2857992723966,34.2508458817829
29180,-92.0602945760538,30.024618719685
15980,-81.8337421238114,26.5777818309867
40540,-108.87955551691,41.6595316873688
43740,-79.0282639930295,39.972468450358
49300,-81.8880288592175,40.8288748656399
35380,-89.9580861745784,29.9251791556536
44460,-106.991253372902,40.4851436266968
37460,-85.4660070894034,30.1438779913922
35260,-80.3342280449036,40.9912470594595
27700,-81.916738591192,31.5514628170688
44920,-110.955697462517,40.8682246971352
48300,-120.265596736337,47.818485809147
41820,-79.1714855680891,35.4751880981458
37020,-84.1467291987788,42.953737834305
37260,-81.7443100202152,29.6086504617885
29940,-95.2926186982741,38.8846544690572
33180,-83.6740827643672,36.7306459995287
18620,-96.4724747980155,32.0469259848074
44220,-83.7839075601891,39.9167767249938
22140,-108.320621845592,36.5085240034514
46060,-111.789894855494,32.0974249726128
21640,-85.3367276114464,31.8692456223976
18900,-84.9983695618223,35.9503753820057
24380,-107.999760246146,34.9125031550536
22660,-105.461145591467,40.6663861816982
35460,-83.1211826879988,35.9254377618347
31460,-119.762675301469,37.2179792554609
28420,-119.254419639869,46.3634948178932
10620,-80.2509845854446,35.3119807136288
20260,-92.4088209904356,47.3333050290999
48900,-77.9010354923188,34.4668440032961
24780,-77.3744960533652,35.5932965448257
42740,-93.2850975547491,38.7282918499616
29460,-81.6975806694998,27.9488821088241
13780,-76.0251434303367,42.1645080803734
42340,-81.3018420098619,32.1305345168096
27980,-156.568802296974,20.8628576437351
37780,-103.692986914482,31.3230278903634
19700,-107.749848842698,32.1822455134108
27920,-96.7525426670442,39.0023647310852
27340,-77.4320828513797,34.7321277702192
21180,-79.875795528426,38.7747298226288
46020,-120.768450229497,39.3013691487264
40580,-77.7984605771462,35.9410069969537
26260,-93.5038938921437,33.7028124007376
21060,-85.9737895049971,37.7376136686943
40100,-98.7386838997539,26.5620969392534
35820,-100.775714868424,41.2343656560609
30280,-86.7650098127339,35.4688596326694
20740,-91.282182662329,44.9388306313276
16540,-77.7212813099015,39.9274034932452
20460,-96.2597872384494,33.9623297495637
14010,-88.8617219382402,40.4106504164636
10580,-73.9419897058047,42.7885154052422
31930,-81.4952866611099,39.4553164404052
29020,-86.1169593860795,40.4836075322732
14420,-101.35468111186,35.8400372666918
21380,-96.1526441212087,38.456201557277
19620,-101.151737788549,29.8929498930288
34180,-119.451767873849,47.2056658982279
11220,-74.4397157000793,42.9022918072549
13300,-97.741166620801,28.4173713668884
16140,-94.8605659639841,42.0362079353098
34020,-91.4431501997166,29.7046567768351
25900,-155.51849348204,19.5987208327625
31860,-94.1355802513466,44.154434590783
35020,-91.5269105590267,31.4604806263935
17340,-122.753189768259,39.0996170787668
25720,-111.168152581393,40.3307787247962
14740,-122.67172296943,47.6131650743031
32140,-95.839017963143,44.4135389987319
43220,-123.19272424786,47.3483947153344
20980,-92.5972678946121,33.171301680737
42100,-122.001830001961,37.0561789077983
41180,-90.350111906009,38.7352681835891
18060,-88.4433147892373,33.4729408561193
32940,-88.6635168255906,32.4130418530997
20180,-78.474141692467,41.0001666912758
31300,-79.1038948033493,34.6401593622295
28660,-97.7877121398096,31.2081105073065
14300,-96.1068621816591,33.5938321906366
22520,-87.7239680704488,34.8082627016964
25580,-98.5012093651212,40.5244762737973
29900,-79.4803930161187,34.8409395184132
46740,-85.3920290412553,32.914346656024
20380,-78.8694154721602,35.3686320571474
13660,-85.3245714213143,43.6408019189322
13740,-108.717650687709,45.7806599404457
14860,-73.3892602328932,41.2706936367544
45520,-121.167842633274,45.1600078093586
29380,-82.621539558799,30.2242518120998
21580,-106.693113127778,36.5095631239312
34820,-78.6639205105385,33.9870166277562
35060,-93.0962235747755,31.7235370758102
13060,-96.0109980347693,28.8211592734004
32900,-120.717653680051,37.1918902996338
38540,-112.224614642307,42.6684926205528
47300,-118.800484109425,36.2201626066509
48820,-95.0047185620087,45.1523669993218
32280,-88.7178021047363,36.2982594693891
38500,-86.2617664030764,41.3248434965934
27460,-79.3663264224764,42.2281581234148
16340,-85.1881424199248,34.0017915135208
47660,-93.8064147408982,38.7440596898633
45020,-100.405957732198,32.3035093582897
20940,-115.365351150861,33.0395120734264
25460,-93.1643513862878,36.084592130837
39220,-110.588742774129,39.6481127165306
26340,-88.5955361435003,47.1630687282751
44020,-95.150880009318,43.3779066492162
37340,-80.7322727557942,28.2937235249729
13340,-83.7658479137017,40.3884605290093
24300,-108.466434131421,39.0182971479048
23460,-86.0347585686212,34.0452591036042
37220,-116.471910525608,38.0422539056328
19760,-93.3433667328553,30.6484572324822
42020,-120.404513485111,35.3870812944572
20500,-79.0996493752919,35.9909299137128
33740,-92.2845912823151,32.6868515100978
37980,-75.3019859175321,39.9055869422228
36380,-80.8886240071202,27.3864317801462
45460,-87.3440159852016,39.3918653075656
20580,-100.314479755645,28.7424736752596
48060,-75.9209795490989,44.0494440520777
35140,-81.6001298749934,34.2898129126807
46700,-121.932852011657,38.2699728751208
30700,-96.8708215249335,40.8199161846385
17220,-80.4304544420393,39.2885954094494
47020,-97.19499203936,28.7279416200378
47920,-83.456087220056,39.5598756713745
20140,-82.8506523813978,32.5285853286927
12820,-91.8017876016125,32.8202159763411
36700,-80.8003076424605,33.4389990274819
22700,-94.181800125502,42.4279838629365
37800,-93.099446121142,41.3344440494371
21500,-80.0328162554336,41.9925903442856
31580,-87.5408362449241,37.3088394012676
20020,-85.461741776748,31.2529282878745
17640,-66.2550333459522,18.0071711447339
19420,-84.9243978803239,35.6087214598461
17020,-121.600681049447,39.6669402116819
39380,-104.512706048321,38.173508975098
46860,-109.518623970038,40.1247877835197
42980,-86.0375285199943,38.9064194976766
21840,-91.9488965537261,41.0317646329691
23180,-84.9328667623675,38.1239261388582
37300,-95.6525381926099,31.8133181983183
47260,-76.4541164086418,36.8329305345783
32580,-98.1812044886402,26.3968828654505
16420,-87.1420326665595,37.2157907199606
28540,-130.929150774446,55.5853611202773
20420,-107.843329125602,37.2865538657672
39940,-111.517216275473,44.1405317122955
29300,-85.028344611675,33.0335243329081
43180,-86.4588893017302,35.5138042367442
32220,-94.3714684595196,32.5481384811801
22180,-78.9803182847593,35.037030399632
38220,-91.9499035887184,34.0772911731108
34900,-122.330518064392,38.5064851230988
39300,-71.3999746640396,41.7184287629097
24330,-93.6319738631727,47.5095093594175
27140,-90.2204926003128,32.3170101039469
21260,-120.679878800055,47.124399795808
26660,-95.3661262136078,30.9041337141141
44060,-117.571795481822,48.1937834312908
13380,-121.719892046917,48.8259086484883
25060,-89.0181814550359,30.4988240523972
41780,-82.6191291494555,41.3632533012873
42860,-83.0658336669626,34.7534712552061
44700,-121.271397793168,37.9347563402344
33700,-120.99769051304,37.5591350404354
16260,-113.289515787728,37.8591723178354
27600,-83.5663629790863,34.1338847824483
41980,-66.1118247551426,18.2760120569583
22300,-83.6665389853908,41.0019216827141
29340,-93.2596895369165,30.0173926571445
25220,-90.4056765318729,30.6266307726177
14540,-86.4070074232243,37.0386225632839
36860,-89.1733703006331,41.3570310655638
23540,-82.4765024808743,29.6884583318776
19740,-104.894459419272,39.4337073884466
27900,-94.3399429038771,37.0565519622309
44180,-93.1770702524032,37.3616835628979
48580,-88.5419316521995,42.6684925148029
38260,-94.8517958489224,37.5073435343094
45580,-84.299362865415,32.8812833611882
18300,-124.05942430021,43.1742074278564
16820,-78.5764408160066,37.8521567318483
23580,-83.8196672751551,34.3168966071398
39740,-75.9259838772842,40.4163016779817
17620,-66.3601662173535,18.0973194345671
15700,-76.0125490739124,38.4829089969575
40820,-92.6648367320246,32.6016187861183
14380,-81.6964352261516,36.2310954149549
33260,-101.991038398668,32.0897141131813
11860,-95.3134877996176,39.5317490197282
11380,-102.637737443048,32.3050303065035
32660,-85.7785137900339,35.6787027159597
49660,-80.5676287850476,41.2378182440918
12180,-76.5545071845071,42.9174976312729
31900,-82.5364977889327,40.7746552235313
44620,-89.5013874707297,44.4760376475669
28300,-72.2512078539489,42.9193438641695
15420,-113.608734690471,42.414852279616
19380,-84.1419414357396,39.829466102645
10260,-66.7539575542424,18.1797303725956
35440,-123.868245577275,44.6419767018273
43780,-86.1341118052996,41.7736414547614
39700,-97.6612125560163,26.4696459017711
31500,-85.4385254523546,38.7857663744807
26700,-98.2781182127128,44.4144745184367
18180,-71.680240025459,43.2974644460913
23940,-105.548196159632,44.2482721461934
44340,-81.7431841931075,32.3968078365951
41260,-78.6491461744788,41.4252378472327
19220,-84.7334905168967,37.5149647158521
13700,-101.478009523228,32.0887086999132
32340,-94.8834338832785,40.360752905558
26220,-121.651035458316,45.5190045084717
46180,-88.6846198089682,34.2647068783152
12980,-85.0055946711856,42.2465367240506
12540,-118.729914995308,35.3428639592999
40620,-91.7923371451585,37.8771667314024
38700,-88.5577184324152,40.8915682716255
22280,-119.189121573321,39.0202833684113
47420,-96.7840121041304,46.2962508059273
32020,-83.1608732548546,40.5871869158025
13020,-83.9915388389952,43.7079858688021
22060,-93.296672599372,44.3542627758403
34620,-85.3968996047889,40.2275460174357
29500,-101.947646396523,32.7425553707509
37500,-90.5589787263393,36.1175661522315
47700,-85.8607232409112,41.2440716834516
19580,-84.49047409094,41.3239159664238
10940,-84.6049250193313,43.2927348027982
30380,-77.6170337189188,40.6104235927526
25820,-102.604948110004,34.9659820148586
15460,-91.0587313608646,40.8728374767007
43700,-84.5772494772602,37.1038652800549
22340,-83.2204937829581,31.759774595325
23380,-83.1461789090077,41.3563169306359
34140,-116.711632894351,46.8161872605259
18660,-76.0702786039898,42.595013658232
24100,-74.4221564961494,43.1138353336466
40980,-84.0531728483095,43.3350398153728
44660,-96.9758044611953,36.0773062427666
23340,-96.6540073587858,41.5779039410645
34740,-86.1520468563118,43.2912444439908
34580,-121.730180892461,48.4793711745991
19540,-84.936612586897,40.7456274253446
13260,-86.4834514104764,38.8411585393134
42900,-76.8237825889805,42.7810535296576
43660,-100.916429677053,32.7462849171604
42140,-105.976535257859,35.5064996183623
23500,-81.6203529034792,35.0481934981179
49260,-99.2650183504174,36.4226205015048
32000,-82.0493098686315,35.6817099533996
46620,-99.7622173770482,29.3572956974912
29060,-71.4226605130151,43.5179082544156
39460,-81.9122568177208,26.9054977947615
21420,-97.782723301825,36.3790579646897
38580,-82.1759936289942,38.7980294273886
34340,-80.6881259118395,36.4147726046667
20100,-75.5684209270301,39.0861655605653
45660,-83.1276902034304,41.1238763017727
30260,-77.0622074458292,40.9629965881705
32740,-80.1062518923303,41.6847034710877
25780,-78.4079280213844,36.3648925682577
31820,-87.8096665632897,44.1199300129558
10860,-98.0898650570707,27.731353002569
49820,-99.1686468066142,27.0007756873552
22800,-91.4131223418203,40.474556602283
36300,-75.0690827395428,44.4963963985709
24660,-79.7916074467755,36.0258648346566
43300,-96.6777238395265,33.6267757657313
19780,-93.9404488072304,41.5478296288148
47380,-97.0897863454574,31.4264178151831
22900,-94.5660905160921,35.1904845239392
16660,-88.2292461246252,39.4204830431029
18500,-77.3837870384129,42.2678092841416
11420,-85.000858901261,41.6438915415289
15500,-79.3994519207625,36.0437282984392
14460,-71.100479468679,42.5580305391129
45300,-82.4058722721458,28.1536870407808
21980,-118.335798405704,39.5808897746916
44140,-72.6465030009766,42.2300455168155
39260,-120.356594742336,44.1421969210631
43580,-96.3721805051312,42.5787855731122
25420,-77.1011900037365,40.3266692203784
25700,-99.3172548551741,38.9147405375286
10420,-81.3495377729022,41.1487232463263
21740,-110.547627832514,41.2876421134728
30460,-84.4330684693424,38.0905160488008
30860,-111.768964890509,41.8896243502442
25840,-119.064927338486,45.524923232489
38860,-70.4687700407051,43.6961118232855
32420,-67.3022055768718,18.1706107112815
19820,-83.2327062750508,42.7192095295624
44420,-79.1288505314681,38.1629601443225
32300,-79.8736714127981,36.6827696907397
42420,-103.738243320567,42.1593425869047
20820,-88.5898682802833,39.0597836224072
39020,-82.9928268640873,38.8039988056216
27060,-76.4736374781267,42.4520268610501
18820,-86.8933092129804,40.0403875217009
27660,-92.8141298832868,30.2677131920065
11260,-149.541735820422,62.2427465202609
42780,-77.0701667377055,40.7698365834242
33140,-86.739973344334,41.545982250987
42220,-122.887409360639,38.5282871439015
42300,-84.5776780852181,46.30527338986
29620,-84.6069734841422,42.7133112819972
42180,-66.3885667752102,17.9943037327461
44780,-85.5277608520716,41.9144461299069
43940,-103.792284730824,44.3586423461436
43320,-110.321401717463,35.3996585068642
20220,-90.8824679511533,42.4688246978176
39500,-91.3859169607049,40.0281971194213
46500,-83.7694959735391,40.1376752308685
27940,-134.177613686421,58.4565981120579
25260,-119.815540080054,36.075350237678
47940,-92.4711763522558,42.5362247404571
30900,-86.3459835918537,40.7615358843745
22020,-96.9654921411552,46.9178180906656
